Department,LPO NO,Check,x,NAME OF THE SUPPLIER, AMOUNT ,Date,TENDER NO.
MC,11491,11491,TRUE,PineHill Consulting Limited," 546,000.00 ",22-Feb-2023,
,11492,11492,TRUE,CANCELLED,,0-Jan-1900,
MC,11493,11493,TRUE,Psychological Health Services," 782,000.00 ",23-Feb-2023,
MC,11494,11494,TRUE,Psychological Health Services," 1,000,510.00 ",23-Feb-2023,
MC,11495,11495,TRUE,Sarova Panafric Hotel," 240,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
MC,11496,11496,TRUE,Crowne Plaza Hotel," 468,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
HCDA,11497,11497,TRUE,Botani Productions," 2,500.00 ",24-Feb-2023,
HCDA,11498,11498,TRUE,Auto Xpress Limited," 21,000.00 ",24-Feb-2023,
Research& Strategy,11499,11499,TRUE,The Alps Hotel," 94,500.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Supervision,11500,11500,TRUE,Golf Hotel Limited ," 93,000.00 ",24-Feb-2023,
MC,11501,11501,TRUE,Eka Hotels Limited," 84,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
Supervision,11502,11502,TRUE,Eagle Palace Hotel Ltd," 66,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Supervision,11503,11503,TRUE,The Vic Hotel," 90,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWRKHOTELS2/613/1451/2021
Supervision,11504,11504,TRUE,Sarova Whitesands Beach resort," 114,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Supervision,11505,11505,TRUE,The Kyaka Hotel," 105,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1451/2021
Supervision,11506,11506,TRUE,Sarova Panafric Hotel," 200,000.00 ",24-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
HCDA,11507,11507,TRUE,Subaru Kenya," 31,378.07 ",24-Feb-2023,RBA/DP/MVSERVICE/613/1449/2021
HCDA,11508,11508,TRUE,Subaru Kenya," 17,580.00 ",24-Feb-2023,RBA/DP/MV/SERVICE/613/1449/2021
HCDA,11509,11509,TRUE,CFAO Motors Kenya Ltd," 20,898.08 ",24-Feb-2023,RBA/DP/MVSERVICE/613/1448/2021
HCDA,11510,11510,TRUE,CFAO Motors Kenya Ltd," 15,700.00 ",24-Feb-2023,RBA/DP/MVSERVICE/613/1448/2021
ICT,11511,11511,TRUE,MTN Business Kenya Ltd," 320,160.00 ",27-Feb-2023,RBA/OT/DEDICATEDINTERNET/613/1247/2021
Procurement,11512,11512,TRUE,Sarova Stanley Hotel," 504,000.00 ",27-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
HCDA,11513,11513,TRUE,Ismail Rahimtulla Trustees Registered," 189,851.45 ",28-Feb-2023,
HCDA,11514,11514,TRUE,Ismail Rahimtulla Trustees Registered," 189,851.45 ",28-Feb-2023,
MC,11515,11515,TRUE,PrideInn Paradise Beach Resort & Spa," 540,000.00 ",28-Feb-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
CC,11516,11516,TRUE,Government Advertising Agency," 180,757.50 ",1-Mar-2023,
,11517,11517,TRUE,CANCELLED,,0-Jan-1900,
Procurement,11518,11518,TRUE,Kenya Institute of Supplies Management," 899,000.00 ",1-Mar-2023,
Legal,11519,11519,TRUE,Radisson Blu Hotel," 67,500.00 ",2-Mar-2023,
HCDA,11520,11520,TRUE,Sony Holdings Limited," 189,851.50 ",2-Mar-2023,
Legal,11521,11521,TRUE,Nairobi Serena Hotel," 625,000.00 ",2-Mar-2023,
HCDA,11522,11522,TRUE,Sarova Panafric Hotel," 27,000.00 ",2-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
ICT,11523,11523,TRUE,MFI Managed Document Solutions Limited," 379,576.00 ",2-Mar-2023,
MC,11524,11524,TRUE,Tyco-Hub Enterprises," 1,298,910.00 ",3-Mar-2023,RBA/RFQ/HUDUMAEVENTMGTELD/613/1640/2023
MC,11525,11525,TRUE,Keellu Resort Limited," 108,000.00 ",3-Mar-2023,RBA/RFQ/CONFERENCE/613/1641/2023
CC,11526,11526,TRUE,Sauti ya Rehema RTVN," 100,000.00 ",3-Mar-2023,RBA/RFQ/PUBLICITY/613/1652/2023
MC,11527,11527,TRUE,The Alps Hotel," 498,500.00 ",6-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
CC,11528,11528,TRUE,Government Advertising Agency," 180,757.50 ",6-Mar-2023,
MC,11529,11529,TRUE,Fairmont Mount Kenya Safari Club," 660,000.00 ",8-Mar-2023,RBA/RFQ/CONFERENCE/613/1645/2023
MC,11530,11530,TRUE,Stanley's Haven Hotel," 120,000.00 ",8-Mar-2023,RBA/RFQ/CONFERENCE/613/1642/2023
Supervision,11531,11531,TRUE,Legend Hotel - The White Rhino Hotel," 82,500.00 ",8-Mar-2023,RBA/RFQ/CONFERENCE/613/1651/2023
ICT,11532,11532,TRUE,Salute iWorld Limited," 1,125,000.50 ",9-Mar-2023,RBA/RFQ/IPADS/613/1633/2023
HCDA,11533,11533,TRUE,Reeziky Merchants," 67,868.00 ",13-Mar-2022,
HCDA,11534,11534,TRUE,Reeziky Merchants," 174,659.00 ",13-Mar-2023,
HCDA,11535,11535,TRUE,Postal Corporation of Kenya," 58,000.00 ",13-Mar-2023,
HCDA,11536,11536,TRUE,Total Energies Marketing Kenya PLC," 193,521.31 ",13-Mar-2023,
HCDA,11537,11537,TRUE,Vinstar Expess Supplies Limited," 141,500.00 ",13-Mar-2023,
HCDA,11538,11538,TRUE,Lavington Security Limited," 168,000.03 ",13-Mar-2023,
HCDA,11539,11539,TRUE,PTG Travel Limited," 1,349.72 ",13-Mar-2023,
HCDA,11540,11540,TRUE,Clovers Management & Training Consultants Ltd," 216,737.20 ",13-Mar-2023,
Procurement,11541,11541,TRUE,Kenya Institute of Supplies Management," 325,380.00 ",13-Mar-2023,
Procurement,11542,11542,TRUE,Kenya Institute of Supplies Management," 325,380.00 ",13-Mar-2023,
HCDA,11543,11543,TRUE,Sony Holdings Limited," 189,851.50 ",13-Mar-2023,
HCDA,11544,11544,TRUE,JimCab Services Limited," 144,250.64 ",13-Mar-2023,
HCDA,11545,11545,TRUE,Koba Waters Limited," 70,000.00 ",13-Mar-2023,
CC,11546,11546,TRUE,Government Advertising Agency," 189,757.50 ",14-Mar-2023,RBA/DP/ADVERT/613/13/03/2023
MC,11547,11547,TRUE,Samburu Guest House," 78,000.00 ",15-Mar-2023,RBA/RFQ/CONFERENCE/613/1643/2023
MC,11548,11548,TRUE,Jirime Hotel & Resort," 100,000.00 ",15-Mar-2023,RBA/RFQ/CONFERENCE/613/1644/2023
HCDA,11549,11549,TRUE,Gashifee Graphics," 15,500.00 ",15-Mar-2023,RBA/LVP/WINDOWGRAPHICS/613/15/03/2023
HCDA,11550,11550,TRUE,Raphame Services," 5,440.00 ",15-Mar-2023,RBA/TENDER/STATIONERY/613/1453/2021
Airticket,11551,11551,TRUE,Premier Safaris," 29,505.00 ",8-Mar-2023,RBA/EP/AIRTICKETS/613/049/2019
Airticket,11552,11552,TRUE,Tondwe Africa Group," 25,000.00 ",8-Mar-2023,RBA/EP/AIRTICKETS/613/048/2019
Airticket,11553,11553,TRUE,African Touch Safaris," 49,050.00 ",13-Mar-2023,RBA/EP/AIRTICKETS/613/047/2019
Airticket,11554,11554,TRUE,Satguru Travels," 21,400.00 ",13-Mar-2023,RBA/EP/AIRTICKETS/613/046/2019
Airticket,11555,11555,TRUE,Quattro Travel," 132,460.00 ",17-Mar-2023,RBA/EP/AIRTICKETS/613/045/2019
Airticket,11556,11556,TRUE,Cidali International Travel & Leisure," 23,270.00 ",20-Mar-2023,RBA/EP/AIRTICKETS/613/044/2019
Airticket,11557,11557,TRUE,Bigman Travel," 22,080.00 ",24-Mar-2023,RBA/EP/AIRTICKETS/613/043/2019
Airticket,11558,11558,TRUE,African Touch Safaris," 37,900.00 ",30-Mar-2023,RBA/EP/AIRTICKETS/613/042/2019
Airticket,11559,11559,TRUE,Longrock Tours," 24,640.00 ",30-Mar-2023,RBA/EP/AIRTICKETS/613/041/2019
,Missing,11560,FALSE,,,0-Jan-1900,
Airticket,11561,11561,TRUE,Raydoll Tours and Travel," 40,655.00 ",4-Apr-2023,RBA/EP/AIRTICKETS/613/040/2019
Airticket,11562,11562,TRUE,Cidali International Travel & Leisure," 26,270.00 ",4-Apr-2023,RBA/EP/AIRTICKETS/613/039/2019
Airticket,11563,11563,TRUE,Ragwa Travels," 683,080.00 ",3-May-2023,RBA/EP/AIRTICKETS/613/038/2019
Airticket,11564,11564,TRUE,Satguru Travels," 67,055.00 ",3-May-2023,RBA/EP/AIRTICKETS/613/037/2019
Airticket,11565,11565,TRUE,Realedge Africa Ventures," 183,160.00 ",3-May-2023,RBA/EP/AIRTICKETS/613/036/2019
Airticket,11566,11566,TRUE,African Touch Safaris," 79,925.00 ",9-May-2023,RBA/EP/AIRTICKETS/613/035/2019
Airticket,11567,11567,TRUE,Granite Travel," 66,200.00 ",9-May-2023,RBA/EP/AIRTICKETS/613/034/2019
Airticket,11568,11568,TRUE,Realedge Africa Ventures," 26,920.00 ",11-May-2023,RBA/EP/AIRTICKETS/613/033/2019
Airticket,11569,11569,TRUE,Exotic Travel Center," 64,270.00 ",11-May-2023,RBA/EP/AIRTICKETS/613/032/2019
Airticket,11570,11570,TRUE,Ragwa Travels," 15,300.00 ",15-May-2023,RBA/EP/AIRTICKETS/613/031/2019
Airticket,11571,11571,TRUE,African Touch Safaris," 30,400.00 ",15-May-2023,RBA/EP/AIRTICKETS/613/030/2019
,Missing,11572,FALSE,,,0-Jan-1900,
,Missing,11573,FALSE,,,0-Jan-1900,
,Missing,11574,FALSE,,,0-Jan-1900,
,Missing,11575,FALSE,,,0-Jan-1900,
,Missing,11576,FALSE,,,0-Jan-1900,
,Missing,11577,FALSE,,,0-Jan-1900,
,Missing,11578,FALSE,,,0-Jan-1900,
,Missing,11579,FALSE,,,0-Jan-1900,
,Missing,11580,FALSE,,,0-Jan-1900,
,Missing,11581,FALSE,,,0-Jan-1900,
,Missing,11582,FALSE,,,0-Jan-1900,
,Missing,11583,FALSE,,,0-Jan-1900,
,Missing,11584,FALSE,,,0-Jan-1900,
,Missing,11585,FALSE,,,0-Jan-1900,
,Missing,11586,FALSE,,,0-Jan-1900,
,Missing,11587,FALSE,,,0-Jan-1900,
,Missing,11588,FALSE,,,0-Jan-1900,
,Missing,11589,FALSE,,,0-Jan-1900,
,Missing,11590,FALSE,,,0-Jan-1900,
,Missing,11591,FALSE,,,0-Jan-1900,
,Missing,11592,FALSE,,,0-Jan-1900,
,Missing,11593,FALSE,,,0-Jan-1900,
,Missing,11594,FALSE,,,0-Jan-1900,
,Missing,11595,FALSE,,,0-Jan-1900,
,Missing,11596,FALSE,,,0-Jan-1900,
,Missing,11597,FALSE,,,0-Jan-1900,
,Missing,11598,FALSE,,,0-Jan-1900,
,Missing,11599,FALSE,,,0-Jan-1900,
,Missing,11600,FALSE,,,0-Jan-1900,
HCDA,11601,11601,TRUE,Centauri Merchants," 24,940.00 ",16-Mar-2023,RBA/TENDER/STATIONERY/613/1453/2021
HCDA,11602,11602,TRUE,Sir Kobi Ventures Ltd," 34,000.00 ",16-Mar-2023,RBA/TENDER/STATIONERY/613/1453/2021
HCDA,11603,11603,TRUE,Savinet Company Ltd," 70,750.00 ",16-Mar-2023,RBA/TENDER/STATIONERY/613/1453/2021
HCDA,11604,11604,TRUE,General Safes Ltd," 7,500.00 ",16-Mar-2023,
Supervision,11605,11605,TRUE,Meru Slopes Hotel," 60,000.00 ",10-Mar-2023,RBA/RFQ/CONFERENCE/613/1650/2023
HCDA,11606,11606,TRUE,Koba Waters Limited," 47,250.00 ",17-Mar-2023,RBA/TENDER/DRINKING WATER/613/1575/2022
HCDA,11607,11607,TRUE,Kipevu Restaurant Ltd," 468,410.00 ",17-Mar-2023,
CC,11608,11608,TRUE,Government Advertising Agency," 551,475.00 ",20-Mar-2023,RBA/DP/ADVERT/613/20/03/2023
CC,11609,11609,TRUE,Government Advertising Agency," 180,757.50 ",20-Mar-2023,RBA/DP/ADVERT/613/20/03/2023
CC,11610,11610,TRUE,Government Advertising Agency," 180,757.50 ",22-Mar-2023,RBA/DP/ADVERT/61324/02/2023
Research& Strategy,11611,11611,TRUE,The Kyaka Hotel," 555,000.00 ",23-Mar-2023,TBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Research& Strategy,11612,11612,TRUE,Rex Kiosk," 18,888.00 ",27-Mar-2023,
Research& Strategy,11613,11613,TRUE,Sarova Panafric Hotel," 200,000.00 ",27-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
Legal,11614,11614,TRUE,Sarova Panafric Hotel," 79,200.00 ",28-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
,11615,11615,TRUE,CANCELLED,,0-Jan-1900,
Supervision,11616,11616,TRUE,Machakos University," 96,600.00 ",29-Mar-2023,
MC,11617,11617,TRUE,Fairmont Mount Kenya Safari Club," 375,280.00 ",28-Mar-2023,
Supervision,11618,11618,TRUE,The Kyaka Hotel," 91,200.00 ",29-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
MC,11619,11619,TRUE,Psychological Health Services," 568,000.00 ",29-Mar-2023,RBA/RFQ/CONSED/613/1122/2020
ICT,11620,11620,TRUE,MFI Managed Document Solutions Limited," 376,179.85 ",30-Mar-2023,RBA/DP/PRINTERMAINT/613/1479/2022
HCDA,11621,11621,TRUE,Total Energies Marketing Kenya PLC," 236,378.40 ",30-Mar-2023,
HCDA,11622,11622,TRUE,PTG Travel Limited," 48,500.66 ",30-Mar-2023,
HCDA,11623,11623,TRUE,Clovers Management & Training Consultants Ltd," 216,737.20 ",30-Mar-2023,
HCDA,11624,11624,TRUE,Ismail Rahimtulla Trustees Registered," 189,851.45 ",31-Mar-2023,
HCDA,11625,11625,TRUE,Ismail Rahimtulla Trustees Registered," 3,820,322.75 ",31-Mar-2023,
HCDA,11626,11626,TRUE,Sarova Panafric Hotel," 18,900.00 ",31-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
HCDA,11627,11627,TRUE,The Maanzoni Lodge Ltd," 144,000.00 ",31-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Procurement,11628,11628,TRUE,Kenya Institute of Supplies Management," 325,380.00 ",31-Mar-2023,
HCDA,11629,11629,TRUE,Axis Real Estate Ltd," 1,898,505.00 ",31-Mar-2023,
CC,11630,11630,TRUE,Kenya Broadcasting Corporation," 350,000.00 ",31-Mar-2023,RBA/RFQ/PUBLICITY/613/1662/2023
HCDA,11631,11631,TRUE,The Maanzoni Lodge Ltd," 139,500.00 ",31-Mar-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
ICT,11632,11632,TRUE,Silver Data Systems Limited," 398,000.00 ",3-Apr-2023,RBA/RFQ/ANTI-VIRUS/613/1659/2023
HCDA,11633,11633,TRUE,CFAO Motors Kenya Limited," 20,925.69 ",4-Apr-2023,RBA/DP/MVSERVICE/613/1448/2021
HCDA,11634,11634,TRUE,CFAO Motors Kenya Limited, 757.13 ,4-Apr-2023,RBA/DP/MVSERVICE/613/1448/2021
Research& Strategy,11635,11635,TRUE,Reeziky Merchants," 100,802.00 ",12-Apr-2023,RBA/RT/AIRTIME/613/1315/2021
Research& Strategy,11636,11636,TRUE,Reeziky Merchants," 197,114.00 ",12-Apr-2023,RBA/RT/AIRTIME/613/1315/2021
Research& Strategy,11637,11637,TRUE,Reeziky Merchants," 19,960.00 ",11-Apr-2023,RBA/10/39/06/2021
CC,11638,11638,TRUE,Kenya Forestry Service(KFS)," 377,610.00 ",12-Apr-2023,
HCDA,11639,11639,TRUE,Vinstar Expess Supplies Limited," 121,982.76 ",12-Apr-2023,RBA/TENDER/OFFICE365/613/1188/2020
HCDA,11640,11640,TRUE,Lavington Security Limited," 144,827.61 ",12-Apr-2023,RBA/07/SECURITY/613/1015/2020
Legal,11641,11641,TRUE,Mucheru Law LLP Advocates," 350,000.00 ",12-Apr-2023,RBA/RFQ/LEGALSERVICES/613/1666/2023
Legal,11642,11642,TRUE,Kithu Mbuthia Advocates," 300,000.00 ",13-Apr-2023,RBA/RFQ/LEGALSERVICES/613/1665/2023
HCDA,11643,11643,TRUE,Queen Rep Investment Limited," 13,000.00 ",13-Apr-2023,RBA/LVP/BOXES/613/13/4/2023
HCDA,11644,11644,TRUE,The Maanzoni Lodge Ltd," 73,000.00 ",13-Apr-2023,
ICT,11645,11645,TRUE,MFI Managed Document Solutions Limited," 200,000.00 ",14-Apr-2023,RBA/OT/ICTMAINT/613/1607/2021
,11646,11646,TRUE,CANCELLED,,0-Jan-1900,
ICT,11647,11647,TRUE,MFI Managed Document Solutions Limited," 69,600.00 ",14-Apr-2023,RBA/DP/PRINTMAINT/613/1479/2022
ICT,11648,11648,TRUE,Consoltech Solutions Limited," 468,500.00 ",14-Apr-2023,RBA/RFQ/ICTACCESSORIES/613/1649/2023
MC,11649,11649,TRUE,Crowne Plaza Hotel," 39,000.00 ",14-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
Finance,11650,11650,TRUE,The Kyaka Hotel," 45,600.00 ",14-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
MC,11651,11651,TRUE,Sarova Panafric Hotel," 200,000.00 ",14-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
MC,11652,11652,TRUE,Voyager Beach Resort," 246,000.00 ",14-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
Legal,11653,11653,TRUE,Nyachoti & Partners Advocates," 350,000.00 ",14-Apr-2023,RBA/RFQ/LEGALSERVICES/613/1667/2023
Legal,11654,11654,TRUE,RBZ Advocates LLP," 480,000.00 ",14-Apr-2023,RBA/RFQ/LEGALSERVICES/613/1668/2023
MC,11655,11655,TRUE,The Gific Hotel," 88,000.00 ",14-Apr-2023,RBA/RFQ/CONFERENCE/613/1671/2023
Procurement,11656,11656,TRUE,The Kyaka Hotel," 629,300.00 ",14-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS2/613/1451/2021
MC,11657,11657,TRUE,Eka Hotels Limited," 224,000.00 ",24-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
MC,11658,11658,TRUE,Bephik Consultants," 1,176,240.00 ",14-Apr-2023,RBA/RFQ/HUDUMAEVENTMGTNYERI/613/1673/2023
HCDA,11659,11659,TRUE,Furniture Dynamics [EA] Limited," 402,900.00 ",24-Apr-2023,RBA/RFQ/FURNITURE/613/1664/2023
HCDA,11660,11660,TRUE,Victoria Furnitures Limited," 42,400.00 ",24-Apr-2023,RBA/RFQ/FURNITURE/613/1664/2023
HCDA,11661,11661,TRUE,Fast Choice Ltd," 275,100.00 ",24-Apr-2023,RBA/RFQ/FURNITURE/613/1664/2023
Research& Strategy,11662,11662,TRUE,Standard Group PLC," 669,575.20 ",14-Apr-2023,RBA/DP/E-NEWSPAPERS/613/1357/2021
,11663,11663,TRUE,Enashipai Resort &  Spa," 52,500.00 ",19-Apr-2023,RBA/TENDER/FRAMEWORKHOTELS/613/1363/2021
HCDA,11664,11664,TRUE,Total Energies Marketing Kenya PLC," 334,976.10 ",24-Apr-2023,RBA/OT/FUELCARDS/613/1272/2021
,11665,11665,TRUE,Olbolosat Resort Park Lodge," 145,000.00 ",17-Apr-2023,
Legal,11666,11666,TRUE,Miller and Company Advocates," 197,200.00 ",24-Apr-2023,RBA/RFQ/LEGALSERVICES/613/1672/2023
Executive,11667,11667,TRUE,The Kyaka Hotel," 228,000.00 ",24-Apr-2023,
MC,11668,11668,TRUE,Sarova Panafric Hotel," 240,000.00 ",24-Apr-2023,
MC,11669,11669,TRUE,PineHill Consulting Limited," 599,000.00 ",25-Apr-2023,
MC,11670,11670,TRUE,Psychological Health Services ," 1,267,100.00 ",24-Apr-2023,
HCDA,11671,11671,TRUE,Sarova Hotels," 2,550,000.00 ",25-Apr-2023,RBA/RFQ/TBVENUE/613/1675/2023
HCDA,11672,11672,TRUE,Phyllgood Creations Ltd," 50,000.00 ",25-Apr-2023,RBA/RFQ/TSHIRTS/613/1676/2023
,11673,11673,TRUE,Software Technologies," 228,150.00 ",24-Apr-2023,RBA/DP/E-BOARD/613/1582/2022
HCDA,11674,11674,TRUE,CFAO Motors Kenya Limited," 39,104.18 ",26-Apr-2023,
HCDA,11675,11675,TRUE,CFAO Motors Kenya Limited," 111,222.01 ",26-Apr-2023,
,11676,11676,TRUE,CANCELLED,,0-Jan-1900,
HCDA,11677,11677,TRUE,Subaru Kenya," 58,149.79 ",26-Apr-2023,
HCDA,11678,11678,TRUE,Savinet Company Ltd," 2,750.00 ",28-Apr-2023,RBA/TENDER/STATIONARY/613/1453/2021
HCDA,11679,11679,TRUE,Maypam Enterprises Ltd," 4,488.00 ",28-Apr-2023,RBA/TENDER/STATIONARY/613/1453/2021
HCDA,11680,11680,TRUE,Raphame Services," 40,489.00 ",28-Apr-2023,RBA/TENDER/STATIONARY/613/1453/2021
HCDA,11681,11681,TRUE,Cyfenna Company Limited," 278,500.00 ",28-Apr-2023,RBA/TENDER/STATIONARY/613/1453/2021
Legal,11682,11682,TRUE,Akide & Company Advocates," 535,000.00 ",2-May-2023,RBA/RFQ/LEGALSERVICES/613/1677/2023
,11683,11683,TRUE,CANCELLED,,0-Jan-1900,
HCDA,11684,11684,TRUE,Sarova Panafric Hotel," 151,250.00 ",3-May-2023,
,11685,11685,TRUE,CANCELLED,,0-Jan-1900,
Research& Strategy,11686,11686,TRUE,Rex Kiosk," 37,776.00 ",3-May-2023,
HCDA,11687,11687,TRUE,Reeziky Merchants," 200,108.00 ",3-May-2023,
HCDA,11688,11688,TRUE,Reeziky Merchants," 100,802.00 ",3-May-2023,
Legal,11689,11689,TRUE,Sarova Panafric Hotel," 23,100.00 ",3-May-2023,
,11690,11690,TRUE,CANCELLED,,0-Jan-1900,
HCDA,11691,11691,TRUE,Rupas Gift Centre Limited," 13,448.28 ",3-May-2023,
Legal,11692,11692,TRUE,The Maanzoni Lodge Ltd," 36,000.00 ",3-May-2023,
HCDA,11693,11693,TRUE,CFAO Motors Kenya Limited," 41,600.00 ",8-May-2023,
HCDA,11694,11694,TRUE,Jendie Automobiles Limited," 16,240.00 ",8-May-2023,
HCDA,11695,11695,TRUE,Postal Corporation of Kenya," 60,220.00 ",8-May-2023,
HCDA,11696,11696,TRUE,Lavington Security Limited," 168,000.00 ",8-May-2023,
HCDA,11697,11697,TRUE,Yamilor Limited," 118,500.00 ",8-May-2023,
HCDA,11698,11698,TRUE,Clovers Management Training ," 216,737.20 ",8-May-2023,
HCDA,11699,11699,TRUE,Kipevu Restaurant Ltd," 468,205.00 ",8-May-2023,
HCDA,11700,11700,TRUE,Sarova Panafric Hotel," 18,000.00 ",2-May-2023,
Procurement,11701,11701,TRUE,Kenya Institute Of Supplies Management," 325,380.00 ",9-May-2023,
,11702,11702,TRUE,,,0-Jan-1900,
Legal,11703,11703,TRUE,Sarova Panafric Hotel," 18,500.00 ",9-May-2023,
CC,11704,11704,TRUE,Nairobi Sports House Ltd," 40,800.00 ",10-May-2023,RBA/LUP/GUMBOOTS/613/10/05/2023
CC,11705,11705,TRUE,Sosian Ridges Construction Ltd," 538,200.00 ",11-May-2023,RBA/RFQ/PROMO/613/1670/2023
HCDA,11706,11706,TRUE,CFAO Motors Kenya Limited," 13,300.00 ",11-May-2023,
HCDA,11707,11707,TRUE,CFAO Motors Kenya Limited," 26,158.05 ",11-May-2023,
CC,11708,11708,TRUE,Maxnan Enterprices Ltd," 738,300.00 ",12-May-2023,RBA/RFQ/PROMO/613/1670/2023
CC,11709,11709,TRUE,ArtXpress Solutions Limited," 319,600.00 ",12-May-2023,RBA/RFQ/PROMO/613/1670/2023
MC,11710,11710,TRUE,The Kyaka Hotel," 83,600.00 ",12-May-2023,
MC,11711,11711,TRUE,Eagle Palace Hotel Ltd," 308,000.00 ",12-May-2023,
MC,11712,11712,TRUE,The Vic Hotel," 617,500.00 ",12-May-2023,
MC,11713,11713,TRUE,Sarova Panafric Hotel," 240,000.00 ",12-May-2023,
,11714,11714,TRUE,Sarova Whitesands Beach resort," 423,000.00 ",12-May-2023,
MC,11715,11715,TRUE,PineHill Consulting Limited," 605,000.00 ",15-May-2023,RBA/RFQ/CONSED/613/1122/2022
MC,11716,11716,TRUE,Psychological Health Services ," 1,154,600.00 ",15-May-2023,RBA/RFP/CONSED/1122/2020
CC,11717,11717,TRUE,Government Advertising Agency," 212,115.00 ",15-May-2023,RBA/DP/ADVERTS/613/15/5/2023
MC,11718,11718,TRUE,PineHill Consulting Limited," 1,597,017.00 ",16-May-2023,RBA/RFP/CONSED/1122/2020
Legal,11719,11719,TRUE,Prof. Albert Mumma & Co. Advocates," 300,000.00 ",15-May-2023,RBA/DP/TRIBUNALINDUCTION/613/1683/2023
CC,11720,11720,TRUE,Impetus Enterprises Ltd," 40,000.00 ",16-May-2023,RBA/LVP/REFLECTOR/613/16/5/2023
CC,11721,11721,TRUE,Government Advertising Agency," 180,757.50 ",16-May-2023,RBA/DP/ADVERT/613/25/4/2023
HCDA,11722,11722,TRUE,Koba Waters Limited," 51,000.00 ",19-May-2023,
,Missing,11723,FALSE,,,0-Jan-1900,
,Missing,11724,FALSE,,,0-Jan-1900,
HCDA,11725,11725,TRUE,Postal Corporation of Kenya," 58,000.00 ",19-May-2023,
HCDA,11726,11726,TRUE,Total Energies Marketing Kenya PLC," 211,797.90 ",19-May-2023,
HCDA,11727,11727,TRUE,Vinstar Expess Supplies Limited," 141,500.00 ",19-May-2023,
ICT,11728,11728,TRUE,MTN Business Kenya Ltd," 640,320.00 ",22-May-2023,
Research& Strategy,11729,11729,TRUE,Golf Hotel Kakamega," 144,000.00 ",22-May-2023,
Research& Strategy,11730,11730,TRUE,The Kyaka Hotel," 152,000.00 ",22-May-2023,
Research& Strategy,11731,11731,TRUE,The Kyaka Hotel," 258,400.00 ",22-May-2023,
